SKU,txn_count,unique_price_points
JNE3797-KR-L,773,7
JNE3797-KR-M,657,8
JNE3797-KR-S,587,8
JNE3405-KR-L,535,4
J0230-SKD-M,507,11
JNE3797-KR-XL,474,8
J0230-SKD-S,452,10
JNE3405-KR-S,443,4
JNE3797-KR-XS,431,7
JNE3797-KR-XXL,395,6
JNE3405-KR-M,394,4
SET268-KR-NP-S,387,3
SET268-KR-NP-XL,386,3
JNE3797-KR-XXXL,386,6
SET268-KR-NP-L,362,3
SET183-KR-DH-M,343,3
J0003-SET-S,334,6
JNE3567-KR-M,317,4
SET324-KR-NP-M,305,7
J0230-SKD-L,297,11
J0341-DR-M,295,10
J0341-DR-L,292,9
JNE3373-KR-XXXL,284,4
J0003-SET-M,284,7
JNE3399-KR-M,281,4
J0341-DR-S,278,6
SET345-KR-NP-M,272,7
J0003-SET-XS,252,7
JNE3405-KR-XXXL,247,4
SET324-KR-NP-L,243,6
J0230-SKD-XL,241,10
J0003-SET-XXXL,235,6
JNE3405-KR-XS,234,4
JNE3368-KR-XXL,228,3
J0230-SKD-XS,228,9
JNE3373-KR-XXL,227,4
SET345-KR-NP-L,216,8
J0003-SET-XXL,215,7
JNE3399-KR-XL,213,4
JNE3291-KR-XL,213,5
J0341-DR-XL,213,10
SET291-KR-PP-M,210,6
JNE3405-KR-XL,209,4
J0341-DR-XXL,209,6
JNE3440-KR-N-M,208,3
SET268-KR-NP-XXL,206,3
JNE3368-KR-XXXL,202,3
JNE3405-KR-XXL,201,4
JNE3399-KR-L,199,4
SET331-KR-NP-M,197,8
JNE3373-KR-M,196,4
SET345-KR-NP-S,192,9
J0341-DR-XXXL,192,7
SET268-KR-NP-XS,192,3
JNE3291-KR-L,189,5
JNE3373-KR-XL,187,4
JNE3440-KR-N-L,184,4
J0008-SKD-M,182,5
J0339-DR-XL,181,9
SET345-KR-NP-XL,181,9
JNE3800-KR-L,181,5
JNE3567-KR-L,180,3
J0119-TP-XXXL,180,7
JNE3567-KR-XL,177,4
SET268-KR-NP-M,176,3
SET331-KR-NP-L,175,7
SET324-KR-NP-S,173,7
SET291-KR-PP-L,173,6
J0003-SET-XL,171,5
J0119-TP-XL,170,7
JNE3801-KR-M,169,6
SET397-KR-NP  -M,166,7
JNE3440-KR-N-XXXL,165,7
JNE3798-KR-XL,165,6
SET110-KR-PP-M,164,4
JNE3399-KR-S,163,4
SET324-KR-NP-XXL,163,6
J0119-TP-XXL,161,6
JNE3797-KR-A-M,160,5
SET197-KR-NP-L,159,3
J0339-DR-M,159,8
SET187-KR-DH-XL,158,3
JNE3721-KR-XL,156,4
JNE3800-KR-M,156,6
JNE3440-KR-N-XS,155,6
JNE3291-KR-M,153,5
SET268-KR-NP-XXXL,151,3
J0341-DR-XS,151,9
SET278-KR-NP-M,150,6
JNE3784-KR-M,149,8
SET324-KR-NP-XS,149,5
SET331-KR-NP-S,148,7
J0335-DR-L,148,8
SET324-KR-NP-XL,148,5
SET345-KR-NP-XXL,147,8
J0008-SKD-S,146,6
JNE3468-KR-L,146,7
SET331-KR-NP-XL,144,5
J0008-SKD-L,143,5
JNE3784-KR-L,143,7
SET392-KR-NP-M,143,4
J0008-SKD-XS,141,5
JNE3510-KR-S,141,8
JNE3801-KR-XXL,140,6
SET264-KR-NP-M,140,3
J0301-TP-L,140,7
SET264-KR-NP-XL,139,3
JNE3721-KR-M,139,5
JNE3721-KR-L,139,5
JNE3468-KR-XL,138,7
J0301-TP-XL,138,7
JNE3801-KR-L,138,6
J0003-SET-L,136,5
JNE3291-KR-XXL,136,5
J0339-DR-L,135,7
SET374-KR-NP-L,135,8
SET273-KR-NP-S,134,3
JNE2305-KR-533-XL,134,5
J0119-TP-L,133,6
J0118-TP-XL,133,7
JNE2305-KR-533-M,131,5
SET110-KR-PP-S,131,4
SET345-KR-NP-XS,130,7
JNE3368-KR-XL,128,3
JNE3510-KR-M,128,7
JNE3487-KR-XL,128,4
JNE3373-KR-L,125,4
J0118-TP-XXXL,124,6
JNE3798-KR-M,124,6
SET331-KR-NP-XXXL,123,7
SET293-KR-NP-M,123,7
SET183-KR-DH-XXXL,122,2
JNE3613-KR-XL,122,3
JNE2014-KR-178-XL,121,4
SET291-KR-PP-S,121,6
JNE3784-KR-XL,120,7
SET397-KR-NP-S,120,7
JNE3468-KR-M,120,7
SET291-KR-PP-XL,119,6
SET374-KR-NP-M,119,8
JNE3797-KR-A-S,119,3
JNE3510-KR-XL,118,8
J0339-DR-XXL,118,8
SET374-KR-NP-XL,118,8
JNE3440-KR-N-XXL,117,4
JNE3801-KR-XL,117,4
J0301-TP-XXL,117,8
JNE3800-KR-XL,117,6
JNE3798-KR-XXL,116,6
JNE3798-KR-L,116,6
SET291-KR-PP-XXXL,115,6
JNE3781-KR-XL,115,6
J0349-SET-L,114,7
J0119-TP-M,113,6
J0230-SKD-XXL,113,8
JNE3510-KR-L,113,9
JNE3613-KR-L,113,4
JNE3465-KR-L,113,7
J0339-DR-S,112,8
JNE3568-KR-XL,112,3
SET345-KR-NP-XXXL,112,7
JNE3784-KR-XXL,112,7
J0349-SET-M,111,8
J0301-TP-M,111,8
JNE3465-KR-M,111,7
JNE3781-KR-XXXL,109,6
JNE3721-KR-XXL,109,4
J0118-TP-XXL,109,8
JNE3487-KR-L,109,4
JNE3800-KR-XXL,108,6
JNE3800-KR-S,107,7
SET304-KR-DPT-XS,106,5
JNE3618-KR-L,106,5
JNE3739-KR-L,105,4
JNE3468-KR-XXL,105,7
JNE3487-KR-XXL,105,5
SET374-KR-NP-S,104,8
J0349-SET-S,104,7
JNE2270-KR-487-A-XXL,104,4
SET324-KR-NP-XXXL,103,6
JNE3801-KR-S,103,7
J0117-TP-M,102,8
J0344-TP-L,102,9
JNE3368-KR-L,102,3
J0335-DR-XL,101,7
JNE3618-KR-XXL,101,6
JNE3461-KR-L,101,8
JNE3546-KR-L,100,6
SET278-KR-NP-S,99,5
JNE3546-KR-M,99,5
JNE3465-KR-XXL,99,6
SET374-KR-NP-XS,99,5
JNE3468-KR-XXXL,98,7
JNE3654-TP-M,98,4
JNE3373-KR-S,98,3
J0335-DR-M,97,8
J0157-DR-XXL,97,6
J0117-TP-XXL,97,8
J0343-DR-M,97,7
J0008-SKD-XL,97,5
J0117-TP-XL,97,6
JNE3465-KR-XXXL,95,6
JNE3546-KR-XL,95,5
J0344-TP-M,95,8
J0157-DR-L,94,6
JNE3568-KR-M,94,4
SET110-KR-PP-XS,94,4
J0339-DR-XXXL,94,9
JNE3618-KR-M,93,5
SET331-KR-NP-XXL,92,7
JNE3703-KR-M,92,4
SET197-KR-NP-XXL,92,2
JNE2014-KR-178-M,91,4
J0006-SET-M,91,5
SET374-KR-NP-XXL,90,7
SET269-KR-NP-L,90,4
J0343-DR-XL,90,9
JNE3798-KR-XXXL,90,2
JNE2014-KR-178-L,89,4
JNE3781-KR-XXL,89,5
SET183-KR-DH-XL,89,3
JNE3800-KR-XXXL,88,5
SET397-KR-NP-XS,88,6
SET304-KR-DPT-L,87,5
SET331-KR-NP-XS,87,6
MEN5009-KR-M,87,7
J0012-SKD-XL,87,6
SET293-KR-NP-XS,87,5
JNE3781-KR-L,87,5
J0340-TP-M,86,8
SET398-KR-PP-XXL,86,6
SET273-KR-NP-M,85,3
JNE3718-KR-XXXL,85,7
SET269-KR-NP-M,85,3
JNE3703-KR-S,85,3
SET293-KR-NP-S,85,5
SET098-KR-PP-S,85,3
JNE3291-KR-S,85,5
SET291-KR-PP-XXL,85,6
JNE3613-KR-M,85,3
J0157-DR-M,85,6
JNE3697-KR-L,84,4
JNE3440-KR-N-S,84,4
J0285-SKD-XL,83,5
J0097-KR-M,83,4
SET187-KR-DH-M,83,4
JNE3510-KR-XXL,82,5
JNE3721-KR-S,82,4
JNE3801-KR-XXXL,82,5
JNE3468-KR-S,82,7
J0041-SET-XL,82,7
JNE3465-KR-XL,82,7
JNE3364-KR-1051-A-L,82,3
JNE3567-KR-S,82,2
JNE3440-KR-N-XL,82,4
SET184-KR-PP-L,81,4
J0095-SET-XXXL,81,5
J0343-DR-XXXL,81,8
JNE3567-KR-XXL,81,3
SET278-KR-NP-L,80,5
J0095-SET-XXL,80,6
PJNE2199-KR-N-6XL,80,6
J0308-DR-XXXL,80,5
JNE3560-KR-M,79,5
JNE3697-KR-XL,79,6
JNE3739-KR-XL,79,4
SET269-KR-NP-XL,79,4
JNE3487-KR-M,79,3
SET183-KR-DH-S,79,3
JNE3781-KR-M,78,4
SET058-KR-NP-XL,78,3
J0344-TP-XL,78,8
J0012-SKD-L,77,7
J0244-SKD-L,77,6
JNE3784-KR-XXXL,77,5
JNE3794-KR-XXL,77,4
JNE3797-KR-A-L,77,4
J0301-TP-S,77,7
SET184-KR-PP-M,77,4
J0005-DR-S,77,3
SET374-KR-NP-XXXL,77,8
SET397-KR-NP-XL,76,7
J0095-SET-L,76,6
JNE3568-KR-L,76,4
SET293-KR-NP-L,76,4
SET397-KR-NP-XXXL,75,7
JNE3869-DR-M,75,3
SET110-KR-PP-L,75,4
SET184-KR-PP-S,75,4
MEN5009-KR-L,75,7
JNE3461-KR-M,75,7
JNE3703-KR-L,75,5
SET278-KR-NP-XL,75,5
JNE3654-TP-L,75,5
JNE3634-KR-L,75,2
SET397-KR-NP-XXL,74,7
SET293-KR-NP-XXL,74,5
JNE3399-KR-XS,74,4
SET293-KR-NP-XL,74,4
J0041-SET-M,74,6
JNE3366-KR-1053-XXXL,73,3
J0095-SET-M,73,6
J0308-DR-XXL,73,5
JNE3463-KR-M,73,8
J0008-SKD-XXL,72,4
JNE3794-KR-XXXL,72,6
JNE3634-KR-M,72,4
J0012-SKD-M,72,5
SET058-KR-NP-L,72,3
SET264-KR-NP-XXL,72,3
JNE3368-KR-M,72,2
J0012-SKD-XXL,71,6
J0005-DR-L,71,2
SET350-KR-NP-L,71,5
J0285-SKD-L,71,5
JNE2171-KR-437-XL,71,4
JNE3645-TP-N-L,71,4
JNE3465-KR-S,71,7
J0349-SET-XS,71,7
PJNE3399-KR-N-6XL,70,6
SET357-KR-NP-L,70,4
J0285-SKD-M,70,5
MEN5004-KR-XL,70,7
J0117-TP-XXXL,70,7
SET398-KR-PP-M,69,4
J0301-TP-XXXL,69,8
SET357-KR-NP-M,69,2
PJNE3373-KR-N-6XL,69,7
J0343-DR-XXL,69,7
SET392-KR-NP-L,69,4
J0236-SKD-XL,69,7
J0041-SET-XS,69,6
JNE3645-TP-N-XL,69,5
SET319-KR-NP-M,69,6
J0340-TP-XS,68,8
J0236-SKD-L,68,8
SET203-KR-DPT-L,68,6
JNE3560-KR-L,68,4
PJNE3252-KR-N-6XL,68,5
J0006-SET-XL,68,5
J0344-TP-XXL,68,6
JNE3634-KR-XXXL,68,5
SET347-KR-NP-XS,67,4
JNE3634-KR-XL,67,5
JNE3697-KR-XXL,67,5
JNE3645-TP-N-M,67,5
JNE3160-KR-G-XL,67,4
MEN5004-KR-XXXL,67,6
MEN5004-KR-XXL,67,8
SET393-KR-NP-XS,67,7
J0346-SET-XL,66,3
SET304-KR-DPT-M,66,5
JNE3798-KR-S,66,5
JNE3423-KR-L,66,4
JNE3797-KR-A-XL,66,4
J0095-SET-XL,66,5
J0340-TP-S,66,7
JNE3721-KR-XS,66,4
J0097-KR-L,66,2
SET098-KR-PP-M,66,3
MEN5004-KR-L,66,8
J0118-TP-L,65,8
SET344-KR-NP-XXL,65,6
J0157-DR-XL,65,7
SET304-KR-DPT-S,65,4
MEN5002-KR-L,65,4
JNE3798-KR-XS,65,4
JNE3784-KR-S,64,7
J0244-SKD-M,64,7
SET327-KR-DPT-L,64,6
SET328-KR-NP-L,64,5
JNE3366-KR-1053-XXL,64,3
J0335-DR-XXL,64,6
SET392-KR-NP-S,64,3
SET392-KR-NP-XL,64,3
SET363-KR-NP-XXL,64,7
SET398-KR-PP-XL,64,5
MEN5009-KR-XL,64,7
J0006-SET-S,64,5
SET398-KR-PP-S,64,4
SET393-KR-NP-XXXL,64,4
JNE3463-KR-XXXL,63,7
J0002-SKD-XL,63,5
JNE3861-DR-L,63,5
JNE3399-KR-XXXL,63,2
SET184-KR-PP-XL,63,4
SET350-KR-NP-XL,63,4
JNE3291-KR-XXXL,62,5
JNE3619-KR-L,62,3
J0041-SET-L,62,7
JNE3619-KR-M,62,5
JNE3461-KR-XL,62,5
SET145-KR-NP-M,62,6
MEN5004-KR-M,62,7
JNE3802-KR-M,62,4
JNE3518-KR-L,62,3
SET327-KR-DPT-M,62,4
JNE3794-KR-XL,62,5
J0006-SET-L,62,5
SET398-KR-PP-L,62,4
SET398-KR-PP-XXXL,61,4
JNE3518-KR-M,61,3
JNE3294-KR-XXL,61,4
SET269-KR-NP-S,61,3
JNE3463-KR-XXL,61,7
SET319-KR-NP-XL,60,7
J0041-SET-S,60,7
JNE3619-KR-XXL,60,3
MEN5002-KR-M,60,4
JNE3803-KR-M,60,4
J0096-KR-XL,60,3
SET251-KR-PP-M,60,3
J0236-SKD-XXL,60,7
SET145-KR-NP-L,60,5
J0002-SKD-M,60,5
JNE3794-KR-L,60,4
JNE3368-KR-S,60,2
J0277-SKD-L,60,7
JNE3611-KR-XXL,59,3
JNE2171-KR-437-M,59,3
SET347-KR-NP-S,59,3
J0280-SKD-S,59,5
JNE3794-KR-M,59,5
JNE3518-KR-XL,59,4
JNE3440-KR-XL,59,1
JNE2014-KR-178-XXXL,59,3
JNE3659-TP-N-XL,59,4
SET278-KR-NP-XS,59,4
JNE3468-KR-XS,59,6
J0097-KR-S,58,5
SET357-KR-NP-S,58,4
JNE3439-KR-XL,58,3
J0338-DR-L,58,7
JNE3560-KR-XL,58,4
J0009-SKD-L,58,6
SET265-KR-NP-L,58,7
MEN5008-KR-L,58,6
JNE3861-DR-XL,58,7
JNE3739-KR-XXL,58,5
JNE3805-KR-L,58,2
JNE3484-KR-XL,58,5
SET393-KR-NP-S,58,7
JNE3659-TP-N-L,58,3
JNE3437-KR-XL,57,5
JNE3613-KR-S,57,2
JNE3423-KR-M,57,4
PJNE3068-KR-4XL,57,5
JNE3546-KR-S,57,5
SET389-KR-NP-XL,57,4
JNE3634-KR-XXL,57,4
JNE2270-KR-487-A-XL,57,3
JNE3518-KR-XXL,57,3
JNE3399-KR-XXL,56,4
JNE3784-KR-XS,56,5
MEN5022-KR-XXL,56,7
SET383-KR-NP-L,56,5
SET328-KR-NP-M,56,7
SET328-KR-NP-XL,56,7
JNE3484-KR-XXL,56,6
J0005-DR-XL,56,3
JNE3437-KR-M,56,4
SET282-KR-PP-M,56,4
JNE3645-TP-N-S,56,4
MEN5011-KR-L,56,7
J0344-TP-S,56,6
JNE3703-KR-XL,56,4
JNE3373-KR-XS,56,4
JNE3710-DR-L,56,2
JNE3905-DR-L,55,3
SET363-KR-NP-XL,55,6
SET304-KR-DPT-XL,55,5
JNE3803-KR-S,55,6
J0308-DR-L,55,5
SET405-KR-NP-M,55,4
JNE3437-KR-XXL,55,5
JNE3461-KR-XXXL,55,7
JNE3718-KR-L,55,7
JNE3838-KR-L,55,5
J0281-SKD-S,55,6
JNE3710-DR-XXXL,55,3
MEN5023-KR-XL,55,7
JNE3160-KR-G-L,55,4
SET273-KR-NP-XS,55,3
JNE3484-KR-L,54,4
JNE3739-KR-XXXL,54,2
JNE3703-KR-XXL,54,4
JNE3822-KR-XXL,54,5
JNE3718-KR-XL,54,6
SET044-KR-NP-XL,54,2
J0379-SKD-L,54,5
JNE3697-KR-M,54,4
J0113-TP-M,54,4
J0236-SKD-XXXL,54,8
JNE3793-KR-XXXL,54,4
JNE2270-KR-487-A-M,54,3
SET265-KR-NP-M,54,7
J0005-DR-XXXL,54,3
JNE3463-KR-XL,54,7
PJNE3068-KR-6XL,54,7
JNE3787-KR-S,53,4
J0285-SKD-XXL,53,4
PJNE2199-KR-N-4XL,53,7
JNE3654-TP-XL,53,4
SET184-KR-PP-XXL,53,3
JNE3160-KR-G-M,53,5
JNE2305-KR-533-S,53,3
JNE3861-DR-XXL,53,5
J0340-TP-L,53,7
J0338-DR-S,53,8
SET357-KR-NP-XL,53,4
JNE3437-KR-L,53,4
JNE3611-KR-XXXL,53,2
JNE3645-TP-N-XS,53,7
SET333-KR-DPT-S,53,3
J0285-SKD-S,53,4
JNE3611-KR-L,53,4
SET183-KR-DH-XS,53,3
J0236-SKD-S,53,7
JNE3761-KR-XXL,53,3
JNE3659-TP-N-XXL,52,5
J0002-SKD-XXXL,52,4
SET145-KR-NP-XXL,52,6
JNE3366-KR-1053-XL,52,2
MEN5025-KR-XL,52,7
JNE3718-KR-M,52,6
J0343-DR-S,52,9
SET288-KR-NP-M,52,5
SET393-KR-NP-XXL,52,5
JNE3613-KR-XXL,52,4
SET264-KR-NP-L,52,2
JNE2305-KR-533-L,52,5
JNE3620-KR-M,52,5
J0297-TP-L,52,5
JNE3423-KR-XL,52,2
J0012-SKD-XXXL,52,7
SET319-KR-NP-S,52,6
SET110-KR-PP-XL,51,3
JNE3522-KR-L,51,3
JNE3613-KR-XXXL,51,4
JNE3618-KR-S,51,3
PJNE3399-KR-N-5XL,51,6
J0157-DR-S,51,6
SET184-KR-PP-XS,51,3
SET257-KR-PP-XS,51,5
SET280-KR-PP-S,51,6
MEN5022-KR-L,51,7
JNE2014-KR-178-XXL,51,4
JNE3838-KR-XL,50,5
SET389-KR-NP-XXL,50,4
JNE3334-KR-XXL,50,3
J0009-SKD-M,50,6
J0401-DR-S,50,4
J0008-SKD-XXXL,50,4
SET405-KR-NP-L,50,5
SET363-KR-NP-XXXL,50,7
NW012-TP-PJ-M,50,3
SET171-KR-NP-L,50,5
SET348-KR-NP-L,50,6
JNE3614-KR-XL,50,4
SET348-KR-NP-M,50,6
JNE3805-KR-XL,50,3
SET350-KR-NP-M,50,7
J0338-DR-XS,50,8
JNE3366-KR-1053-L,50,3
PJNE2100-KR-N-6XL,49,6
SET396-KR-PP-M,49,4
JNE3697-KR-S,49,4
SET233-KR-PP-L,49,3
PJNE2199-KR-N-5XL,49,7
J0006-SET-XXXL,49,3
J0335-DR-S,49,7
JNE3465-KR-XS,49,7
JNE3334-KR-L,49,2
JNE3368-KR-XS,49,2
JNE3801-KR-XS,49,4
JNE3487-KR-XXXL,49,4
J0283-SET-L,48,5
J0334-TP-M,48,9
SET388-KR-NP-XXXL,48,5
JNE3822-KR-XL,48,5
SET392-KR-NP-XS,48,2
JNE3543-KR-S,48,3
PSET264-KR-NP-6XL,48,7
JNE3645-TP-N-XXL,48,6
JNE3365-KR-1052-A-M,48,1
SET402-KR-NP-M,48,4
SET197-KR-NP-M,48,3
SET203-KR-DPT-S,48,5
JNE3869-DR-XL,48,2
SET278-KR-NP-XXL,48,4
J0342-TP-L,48,7
JNE3781-KR-S,48,4
J0096-KR-XXL,48,3
JNE3870-DR-XXL,48,5
J0285-SKD-XS,47,4
SET144-KR-NP-M,47,5
MEN5025-KR-XXXL,47,7
J0002-SKD-L,47,5
MEN5032-KR-XL,47,5
JNE3838-KR-XXL,47,5
JNE3690-TU-XL,47,5
JNE3463-KR-L,47,7
SET145-KR-NP-XL,47,6
J0164-DR-L,47,7
JNE3543-KR-XS,47,3
SET389-KR-NP-L,47,4
JNE3865-TP-L,47,6
SET405-KR-NP-XL,47,4
SET233-KR-PP-XXL,47,2
JNE3795-KR-XL,47,6
MEN5002-KR-XL,47,3
JNE3619-KR-XL,46,3
J0344-TP-XXXL,46,7
JNE3487-KR-S,46,3
SET383-KR-NP-XXL,46,5
JNE3640-TP-N-XL,46,5
SET344-KR-NP-L,46,6
MEN5021-KR-XL,46,7
JNE3787-KR-XXL,46,3
SET402-KR-NP-L,46,4
JNE3439-KR-XXL,46,4
JNE3639-TP-N-M,46,5
J0118-TP-M,45,6
J0355-KR-L,45,4
J0353-KR-XL,45,4
SET282-KR-PP-XXL,45,5
J0349-SET-XL,45,5
SET269-KR-NP-XS,45,4
J0283-SET-XL,45,8
JNE3869-DR-S,45,4
JNE3800-KR-A-L,45,5
SET339-KR-NP-XXXL,45,7
J0244-SKD-S,45,6
J0277-SKD-XL,45,7
SET339-KR-NP-L,45,7
MEN5032-KR-S,45,6
SET327-KR-DPT-XL,45,4
MEN5032-KR-XXL,45,4
JNE3837-KR-M,45,4
SET402-KR-NP-XXXL,45,4
SET348-KR-NP-XL,45,5
JNE3795-KR-S,45,5
SET320-KR-NP-XXXL,45,6
SET288-KR-NP-XL,45,7
JNE3614-KR-XXXL,45,3
JNE3764-KR-XL,45,3
SET364-KR-NP-XXL,45,6
JNE3560-KR-S,45,3
BL021-71BLACK,45,2
SET363-KR-NP-L,45,5
NW012-TP-PJ-XXL,45,4
JNE3905-DR-XL,44,4
J0006-SET-XXL,44,4
J0281-SKD-XL,44,6
J0002-SKD-XXL,44,4
J0308-DR-XL,44,4
SET203-KR-DPT-XL,44,4
JNE3659-TP-N-M,44,3
JNE3802-KR-L,44,4
SET364-KR-NP-M,44,4
SET396-KR-PP-XL,44,4
J0117-TP-S,44,6
JNE3800-KR-A-M,44,3
SET184-KR-PP-XXXL,43,2
J0338-DR-XL,43,7
J0277-SKD-M,43,6
SET339-KR-NP-M,43,8
JNE3718-KR-XXL,43,5
SET288-KR-NP-XXXL,43,7
JNE3761-KR-XL,43,2
MEN5011-KR-M,43,6
SET392-KR-NP-XXL,43,3
SET293-KR-NP-XXXL,43,3
SET377-KR-NP-XS,43,3
SET304-KR-DPT-XXXL,43,4
JNE3905-DR-M,43,3
J0339-DR-XS,43,8
JNE3366-KR-1053-M,43,4
SET197-KR-NP-XL,43,2
JNE3690-TU-M,43,6
JNE3365-KR-1052-A-XL,43,1
J0301-TP-XS,43,7
SET369-KR-NP-XXL,43,4
JNE3749-KR-XXL,43,5
SET304-KR-DPT-XXL,43,6
JNE3431-KR-XXL,43,3
PJNE2014-KR-N-6XL,43,7
JNE3543-KR-XL,43,4
JNE3793-KR-XL,43,4
SET269-KR-NP-XXL,43,3
J0342-TP-M,42,7
SET344-KR-NP-M,42,6
SET349-KR-NP-XXXL,42,6
JNE3334-KR-XL,42,2
SET319-KR-NP-L,42,7
JNE3522-KR-M,42,4
J0013-SKD-L,42,6
JNE3878-KR-XXXL,42,4
J0012-SKD-XS,42,7
J0376-SKD-XXL,42,5
SET144-KR-NP-L,42,4
MEN5023-KR-M,42,4
J0379-SKD-M,42,4
MEN5022-KR-XL,42,7
J0346-SET-L,42,3
SET269-KR-NP-XXXL,42,3
SET058-KR-NP-M,42,3
MEN5011-KR-XL,41,7
J0334-TP-S,41,7
JNE3805-KR-M,41,3
SET098-KR-PP-L,41,3
SET349-KR-NP-XXL,41,6
NW012-TP-PJ-XL,41,3
J0285-SKD-XXXL,41,6
JNE3785-KR-XL,41,5
JNE3396-KR-XL,41,3
JNE3634-KR-S,41,5
MEN5025-KR-XXL,41,6
JNE3633-KR-XL,41,3
JNE3640-TP-N-L,41,6
J0295-DR-M,41,2
JNE3614-KR-L,41,3
JNE2199-KR-411-A-XL,41,3
SET388-KR-NP-XXL,41,6
SET357-KR-NP-XXXL,41,4
SET383-KR-NP-M,41,4
MEN5004-KR-S,41,6
J0002-SKD-S,41,5
JNE3822-KR-L,41,5
SET182-KR-DH-M,41,3
J0013-SKD-M,41,5
JNE3905-DR-XXL,41,3
SET377-KR-NP-S,41,4
JNE3710-DR-XL,41,3
MEN5022-KR-XXXL,40,7
SET357-KR-NP-XXL,40,3
JNE3810-KR-XL,40,3
SET364-KR-NP-L,40,6
JNE3543-KR-M,40,3
JNE3710-DR-S,40,3
SET356-KR-NP-XXXL,40,4
J0164-DR-XXL,40,6
SET342-KR-NP-N-XL,40,4
SET339-KR-NP-XXL,40,5
MEN5032-KR-L,40,5
JNE3294-KR-L,40,3
SET396-KR-PP-L,40,3
J0217-BL-M,40,4
JNE3785-KR-L,40,4
JNE3463-KR-S,40,6
SET356-KR-NP-XL,40,5
J0119-TP-S,39,5
JNE3294-KR-XXXL,39,3
SET295-KR-NP-XS,39,4
JNE3160-KR-G-XXL,39,4
MEN5009-KR-S,39,7
JNE3716-KR-XXL,39,5
SET385-KR-NP-M,39,4
JNE3905-DR-XXXL,39,4
SET347-KR-NP-XL,39,3
JNE3294-KR-XL,39,3
JNE3691-TU-XL,39,6
J0376-SKD-S,39,5
SET363-KR-NP-M,39,3
JNE2305-KR-533-XS,39,4
SET348-KR-NP-XXL,39,5
PJNE3399-KR-N-4XL,39,6
JNE3458-KR-L,39,3
MEN5008-KR-M,39,5
J0005-DR-XXL,39,3
JNE3423-KR-XXL,39,4
JNE3800-KR-XS,39,4
JNE3363-KR-1032-XXXL,38,2
JNE3810-KR-M,38,4
SET044-KR-NP-L,38,2
J0122-TP-XXXL,38,4
JNE2270-KR-487-A-L,38,4
JNE3706-DR-L,38,3
SET400-KR-NP-L,38,3
MEN5021-KR-L,38,5
SET282-KR-PP-L,38,3
J0004-SKD-XXXL,38,4
JNE3690-TU-S,38,6
SET343-KR-NP-L,38,4
SET288-KR-NP-XXL,38,4
SET408-KR-NP-XXXL,38,3
JNE3691-TU-L,38,5
JNE3799-KR-XXL,38,3
SET355-KR-PP-S,38,5
SET357-KR-NP-XS,38,3
J0401-DR-XL,38,5
JNE3614-KR-M,38,2
J0335-DR-XS,38,5
SET252-KR-PP-M,38,2
SET339-KR-NP-XL,38,4
SET239-KR-NP-S,38,3
SET217-KR-PP-XL,38,5
SET344-KR-NP-XL,38,7
JNE3718-KR-S,38,5
J0113-TP-XXL,38,5
SET217-KR-PP-XXL,38,5
J0135-SET-L,38,1
SET342-KR-NP-N-M,38,3
JNE3579-KR-XXXL,37,5
JNE3800-KR-A-S,37,3
JNE3802-KR-S,37,5
J0009-SKD-XL,37,6
SET171-KR-NP-XXXL,37,3
J0401-DR-XXL,37,5
J0308-DR-M,37,4
J0244-SKD-XXXL,37,4
J0336-TP-XXXL,37,6
J0150-KR-S,37,2
SET197-KR-NP-S,37,2
JNE3869-DR-XXXL,37,3
NW012-TP-PJ-XXXL,37,4
SET145-KR-NP-S,37,6
SET401-KR-NP-L,37,3
MEN5023-KR-L,37,3
JNE3620-KR-L,37,5
SET329-KR-NP-M,37,3
J0157-DR-XXXL,37,5
JNE3764-KR-L,37,4
MEN5024-KR-L,37,3
JNE3437-KR-S,37,3
J0010-LCD-S,37,4
JNE3865-TP-XXL,37,4
JNE3614-KR-XXL,37,3
J0113-TP-XL,37,5
PJNE2100-KR-N-5XL,37,7
JNE3822-KR-M,37,4
J0011-LCD-M,37,5
SET333-KR-DPT-XL,37,3
JNE3838-KR-M,37,5
JNE3363-KR-1032-XL,37,2
J0236-SKD-M,37,6
JNE3560-KR-XXL,36,4
JNE3764-KR-XXL,36,3
J0332-DR-XXL,36,4
JNE3904-DR-XL,36,2
MEN5019-KR-XL,36,6
MEN5025-KR-M,36,6
SET389-KR-NP-S,36,5
JNE3799-KR-XL,36,4
JNE2014-KR-178-S,36,2
SET377-KR-NP-XXL,36,3
MEN5021-KR-M,36,6
JNE3764-KR-M,36,4
SET282-KR-PP-XXXL,36,5
JNE3800-KR-A-XL,36,2
SET394-KR-NP-XS,36,6
JNE3870-DR-XXXL,36,5
SET278-KR-NP-XXXL,36,3
J0280-SKD-XS,36,4
SET363-KR-NP-S,36,3
J0333-DR-XXXL,36,2
SET265-KR-NP-S,36,7
JNE3710-DR-M,36,3
J0096-KR-L,36,3
J0342-TP-S,36,5
NW004-TP-PJ-XXXL,36,5
SET233-KR-PP-M,36,3
JNE3160-KR-G-S,36,5
JNE3363-KR-1032-XXL,36,3
SET329-KR-NP-L,36,2
JNE3860-DR-XXXL,36,4
JNE3795-KR-L,36,6
J0244-SKD-XL,36,5
J0176-TP-XXL,35,3
NW030-TP-PJ-XL,35,4
J0004-SKD-L,35,4
PJNE2171-KR-N-6XL,35,4
